brand,product_name,price,discount,link,similarity_score
PETER ENGLAND,Men Skinny Fit Brown Cotton Blend Trousers,799,60,https://www.flipkart.com/peter-england-skinny-fit-men-brown-trousers/p/itm085b3181823c3?pid=TROGDTN3PFH4HPTY&lid=LSTTROGDTN3PFH4HPTYASRRXI&marketplace=FLIPKART&store=clo%2Fvua&srno=b_17_645&otracker=browse&fm=organic&iid=ff692b45-977b-4186-9a71-8fe7f400023c.TROGDTN3PFH4HPTY.SEARCH&ppt=None&ppn=None&ssid=gagyadbxfk0000001684583706915,0.12536693798731732
TRIPR,"Pack of 2 Printed Men Dark Blue, Red Regular Shorts",399,80,https://www.flipkart.com/tripr-printed-men-dark-blue-red-regular-shorts/p/itm78af7ef74e87b?pid=SRTFSHDFQEK96GGT&lid=LSTSRTFSHDFQEK96GGTCTFHAE&marketplace=FLIPKART&store=clo%2Fvua&srno=b_17_653&otracker=browse&fm=organic&iid=ff692b45-977b-4186-9a71-8fe7f400023c.SRTFSHDFQEK96GGT.SEARCH&ppt=None&ppn=None&ssid=gagyadbxfk0000001684583706915,0.10964258683453854
U.S. POLO ASSN.,Men Printed White Track Pants,"1,199",40,https://www.flipkart.com/u-s-polo-assn-printed-men-white-track-pants/p/itmdab38b939c92b?pid=TKPGGDYWYJ6XGTMS&lid=LSTTKPGGDYWYJ6XGTMSNSQPXH&marketplace=FLIPKART&store=clo%2Fvua&srno=b_17_665&otracker=browse&fm=organic&iid=ff692b45-977b-4186-9a71-8fe7f400023c.TKPGGDYWYJ6XGTMS.SEARCH&ppt=None&ppn=None&ssid=gagyadbxfk0000001684583706915,0.15064018498706508
Guapo,Men Solid Red Track Pants,289,71,https://www.flipkart.com/guapo-solid-men-red-track-pants/p/itmd8b84b5135448?pid=TKPG3N8634JY2JTF&lid=LSTTKPG3N8634JY2JTFYWGUKU&marketplace=FLIPKART&store=clo%2Fvua&srno=b_17_669&otracker=browse&fm=organic&iid=ff692b45-977b-4186-9a71-8fe7f400023c.TKPG3N8634JY2JTF.SEARCH&ppt=None&ppn=None&ssid=gagyadbxfk0000001684583706915,0.15064018498706508
HIGHLANDER,Men Slim Low Rise Grey Jeans,619,63,https://www.flipkart.com/highlander-slim-men-grey-jeans/p/itmfekrwf5chfpmu?pid=JEAF3ZMRBPDTATJD&lid=LSTJEAF3ZMRBPDTATJDEJS0SC&marketplace=FLIPKART&store=clo%2Fvua&srno=b_17_673&otracker=browse&fm=organic&iid=ff692b45-977b-4186-9a71-8fe7f400023c.JEAF3ZMRBPDTATJD.SEARCH&ppt=None&ppn=None&ssid=gagyadbxfk0000001684583706915,0.31878402175377923
Spykar,Men Skinny Low Rise Dark Blue Jeans,"1,391",59,https://www.flipkart.com/spykar-skinny-men-dark-blue-jeans/p/itm9ee50934714c4?pid=JEAGCHY2EPMCGZNG&lid=LSTJEAGCHY2EPMCGZNGX7JUJC&marketplace=FLIPKART&store=clo%2Fvua&srno=b_18_689&otracker=browse&fm=organic&iid=4c0c0053-a157-45fb-92d8-d97d49b0b3f5.JEAGCHY2EPMCGZNG.SEARCH&ppt=None&ppn=None&ssid=ywydt5z0q80000001684583718468,0.2910691023819054
Tanip,Men Slim Fit Blue Cotton Blend Trousers,479,76,https://www.flipkart.com/tanip-slim-fit-men-blue-trousers/p/itm63c783b2ed132?pid=TROGGSPFBDQNXVBP&lid=LSTTROGGSPFBDQNXVBPEOCQNC&marketplace=FLIPKART&store=clo%2Fvua&srno=b_18_709&otracker=browse&fm=organic&iid=4c0c0053-a157-45fb-92d8-d97d49b0b3f5.TROGGSPFBDQNXVBP.SEARCH&ppt=None&ppn=None&ssid=ywydt5z0q80000001684583718468,0.12536693798731732
ADIDAS,Striped Men Blue Sports Shorts,824,45,https://www.flipkart.com/adidas-striped-men-blue-sports-shorts/p/itm2487cb4604ab5?pid=SRTGAJY9HSEWHDF2&lid=LSTSRTGAJY9HSEWHDF2XPMM7Q&marketplace=FLIPKART&store=clo%2Fvua&srno=b_18_713&otracker=browse&fm=organic&iid=4c0c0053-a157-45fb-92d8-d97d49b0b3f5.SRTGAJY9HSEWHDF2.SEARCH&ppt=None&ppn=None&ssid=ywydt5z0q80000001684583718468,0.15064018498706508
TRIPR,"Pack of 2 Printed Men Red, Black Regular Shorts",399,80,https://www.flipkart.com/tripr-printed-men-red-black-regular-shorts/p/itm9aa2ba7006130?pid=SRTGFBZCHRSFNBYG&lid=LSTSRTGFBZCHRSFNBYGVAIVDY&marketplace=FLIPKART&store=clo%2Fvua&srno=b_19_749&otracker=browse&fm=organic&iid=2628e94d-818f-4a3f-abe2-c728e835bf36.SRTGFBZCHRSFNBYG.SEARCH&ppt=None&ppn=None&ssid=i9yfc2vvyo0000001684583730577,0.26951761324603224
VeBNoR,"Pack of 2 Solid Men Black, Grey Sports Shorts",339,85,https://www.flipkart.com/vebnor-solid-men-black-grey-sports-shorts/p/itmb22370e1d4a8d?pid=SRTGNGN7BNRJX6T2&lid=LSTSRTGNGN7BNRJX6T2JHUVCJ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_19_753&otracker=browse&fm=organic&iid=2628e94d-818f-4a3f-abe2-c728e835bf36.SRTGNGN7BNRJX6T2.SEARCH&ppt=None&ppn=None&ssid=i9yfc2vvyo0000001684583730577,0.26951761324603224
ARROW,Men Regular Fit Dark Blue Viscose Rayon Trousers,"1,137",45,https://www.flipkart.com/arrow-regular-fit-men-dark-blue-trousers/p/itmcf56870f91f2e?pid=TROGHJJSVN6T2JTG&lid=LSTTROGHJJSVN6T2JTGKBOA56&marketplace=FLIPKART&store=clo%2Fvua&srno=b_20_769&otracker=browse&fm=organic&iid=ff662ffb-cafa-429a-b8bf-f7cd8dcac5f1.TROGHJJSVN6T2JTG.SEARCH&ppt=None&ppn=None&ssid=vb6pmfwwn40000001684583746395,0.11671773546032795
FLYING MACHINE,Men Tapered Fit Low Rise Blue Jeans,874,65,https://www.flipkart.com/flying-machine-tapered-fit-men-blue-jeans/p/itm5eec977a8c2e2?pid=JEAGFAYY5AR3Q4ND&lid=LSTJEAGFAYY5AR3Q4NDXRVVHI&marketplace=FLIPKART&store=clo%2Fvua&srno=b_20_773&otracker=browse&fm=organic&iid=ff662ffb-cafa-429a-b8bf-f7cd8dcac5f1.JEAGFAYY5AR3Q4ND.SEARCH&ppt=None&ppn=None&ssid=vb6pmfwwn40000001684583746395,0.2910691023819054
JUGULAR,Men Solid Dark Green Track Pants,489,65,https://www.flipkart.com/jugular-solid-men-dark-green-track-pants/p/itma9789efa783f5?pid=TKPFNUGYMYDUSNYB&lid=LSTTKPFNUGYMYDUSNYBGCFUUI&marketplace=FLIPKART&store=clo%2Fvua&srno=b_20_785&otracker=browse&fm=organic&iid=ff662ffb-cafa-429a-b8bf-f7cd8dcac5f1.TKPFNUGYMYDUSNYB.SEARCH&ppt=None&ppn=None&ssid=vb6pmfwwn40000001684583746395,0.1362763414390864
TRIPR,"Men Printed Dark Green, Black Track Pants",259,87,https://www.flipkart.com/tripr-printed-men-dark-green-black-track-pants/p/itmb68933d2a6e85?pid=TKPGHBDF2BGRSRDB&lid=LSTTKPGHBDF2BGRSRDBVXYMJ2&marketplace=FLIPKART&store=clo%2Fvua&srno=b_20_789&otracker=browse&fm=organic&iid=ff662ffb-cafa-429a-b8bf-f7cd8dcac5f1.TKPGHBDF2BGRSRDB.SEARCH&ppt=None&ppn=None&ssid=vb6pmfwwn40000001684583746395,0.2910691023819054
Roadster,Men Regular Fit Dark Green Pure Cotton Trousers,987,62,https://www.flipkart.com/roadster-regular-fit-men-dark-green-trousers/p/itm3fc87954d5d1e?pid=TROFH9FCZRKJYUZP&lid=LSTTROFH9FCZRKJYUZPUAS7CA&marketplace=FLIPKART&store=clo%2Fvua&srno=b_21_809&otracker=browse&fm=organic&iid=0f9d4e35-b744-4030-8597-1285db465d54.TROFH9FCZRKJYUZP.SEARCH&ppt=None&ppn=None&ssid=ouac1thlvk0000001684583759128,0.11671773546032795
PARK AVENUE,Men Regular Fit Blue Viscose Rayon Trousers,"1,036",52,https://www.flipkart.com/park-avenue-regular-fit-men-blue-trousers/p/itmfc7080040580e?pid=TROFZCZZZQHTHWHM&lid=LSTTROFZCZZZQHTHWHMR1VMZZ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_21_813&otracker=browse&fm=organic&iid=0f9d4e35-b744-4030-8597-1285db465d54.TROFZCZZZQHTHWHM.SEARCH&ppt=None&ppn=None&ssid=ouac1thlvk0000001684583759128,0.12536693798731732
HIGHLANDER,Men Colorblock Black Track Pants,339,66,https://www.flipkart.com/highlander-colorblock-men-black-track-pants/p/itmeb775182b5043?pid=TKPG3HNFAAUHNYHD&lid=LSTTKPG3HNFAAUHNYHDKRFDFJ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_21_825&otracker=browse&fm=organic&iid=0f9d4e35-b744-4030-8597-1285db465d54.TKPG3HNFAAUHNYHD.SEARCH&ppt=None&ppn=None&ssid=ouac1thlvk0000001684583759128,0.3563004293331381
HIGHLANDER,Solid Men Blue Denim Shorts,619,55,https://www.flipkart.com/highlander-solid-men-blue-denim-shorts/p/itm33d19aa7c1b2d?pid=SRTGYNJFQXHVNH2S&lid=LSTSRTGYNJFQXHVNH2S6UYFX5&marketplace=FLIPKART&store=clo%2Fvua&srno=b_22_849&otracker=browse&fm=organic&iid=699b557c-8c33-4c3f-910f-3e1b4cfbef34.SRTGYNJFQXHVNH2S.SEARCH&ppt=None&ppn=None&ssid=00k2c02ijk0000001684583773000,0.15064018498706508
AD & AV,Men Regular Fit Blue Cotton Blend Trousers,419,72,https://www.flipkart.com/ad-av-regular-fit-men-blue-trousers/p/itmfc46c2ed6ef90?pid=TROGYQFVDTRVQKCF&lid=LSTTROGYQFVDTRVQKCFJVCIPI&marketplace=FLIPKART&store=clo%2Fvua&srno=b_23_885&otracker=browse&fm=organic&iid=5fb482ec-4bf5-494e-afe4-393611b725c8.TROGYQFVDTRVQKCF.SEARCH&ppt=None&ppn=None&ssid=dgepdjm4wg0000001684583786884,0.12536693798731732
NUMERO UNO,Men Tapered Fit Low Rise Dark Blue Jeans,835,62,https://www.flipkart.com/numero-uno-tapered-fit-men-dark-blue-jeans/p/itm8eef0ddaeb881?pid=JEAGF5HF2DXCB4DK&lid=LSTJEAGF5HF2DXCB4DKFXJ4FL&marketplace=FLIPKART&store=clo%2Fvua&srno=b_23_893&otracker=browse&fm=organic&iid=5fb482ec-4bf5-494e-afe4-393611b725c8.JEAGF5HF2DXCB4DK.SEARCH&ppt=None&ppn=None&ssid=dgepdjm4wg0000001684583786884,0.26951761324603224
KETCH,Men Jogger Fit Mid Rise Light Blue Jeans,733,68,https://www.flipkart.com/ketch-jogger-fit-men-light-blue-jeans/p/itm10a8835825ac9?pid=JEAG93TPMRVYX8GQ&lid=LSTJEAG93TPMRVYX8GQDF7VPE&marketplace=FLIPKART&store=clo%2Fvua&srno=b_24_929&otracker=browse&fm=organic&iid=a9be9652-def0-499b-a44f-12b3a6161f9b.JEAG93TPMRVYX8GQ.SEARCH&ppt=None&ppn=None&ssid=t7uo6lotkg0000001684583802344,0.26951761324603224
AD & AV,Men Regular Fit White Cotton Blend Trousers,419,66,https://www.flipkart.com/ad-av-regular-fit-men-white-trousers/p/itm966c2bc51f839?pid=TROFSGZCRNYEHNJN&lid=LSTTROFSGZCRNYEHNJNJNRB8L&marketplace=FLIPKART&store=clo%2Fvua&srno=b_24_933&otracker=browse&fm=organic&iid=a9be9652-def0-499b-a44f-12b3a6161f9b.TROFSGZCRNYEHNJN.SEARCH&ppt=None&ppn=None&ssid=t7uo6lotkg0000001684583802344,0.12536693798731732
KILLER,Men Slim Fit Black Lycra Blend Trousers,"1,181",60,https://www.flipkart.com/killer-slim-fit-men-black-trousers/p/itm4c7ae430dfd7c?pid=TROGGJT2GXRN7JTH&lid=LSTTROGGJT2GXRN7JTHPU7OPV&marketplace=FLIPKART&store=clo%2Fvua&srno=b_24_945&otracker=browse&fm=organic&iid=a9be9652-def0-499b-a44f-12b3a6161f9b.TROGGJT2GXRN7JTH.SEARCH&ppt=None&ppn=None&ssid=t7uo6lotkg0000001684583802344,0.2910691023819054
rino,Women Printed Hooded Neck White T-Shirt,239,73,https://www.flipkart.com/rino-printed-women-hooded-neck-white-t-shirt/p/itm56a0a479cf54e?pid=TSHGKXG8QUEXZ24Z&lid=LSTTSHGKXG8QUEXZ24ZS4RK5S&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_1&otracker=browse&fm=organic&iid=en_nWtv4ww%2FjKGPXxRtwItYqVAy7bGDnNvZqBPG7wKZyF1%2Bo7EIsg%2FDdyaM%2Fjor7Zu8nXXNLyvEMFql3xZXcwdZ%2Fg%3D%3D&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
THE DRY STATE,Oversize T-shirt Women Printed Round Neck White T-Shirt,348,75,https://www.flipkart.com/dry-state-printed-women-round-neck-white-t-shirt/p/itm241a1c4b0fd97?pid=TSHGCFH8S3ZNXZR8&lid=LSTTSHGCFH8S3ZNXZR8HLFNHV&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_5&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TSHGCFH8S3ZNXZR8.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
THE DRY STATE,"Women Graphic Print, Typography Round Neck Light Green ...",349,75,https://www.flipkart.com/dry-state-graphic-print-typography-women-round-neck-light-green-t-shirt/p/itm342361411a89e?pid=TSHG6Y49JQF2TKBG&lid=LSTTSHG6Y49JQF2TKBGFMPS2M&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_9&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TSHG6Y49JQF2TKBG.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
Roadster,Women Solid Boat Neck Dark Green T-Shirt,511,43,https://www.flipkart.com/roadster-solid-women-boat-neck-dark-green-t-shirt/p/itm5f7ea795a70cb?pid=TSHG2TANFU5XGYPD&lid=LSTTSHG2TANFU5XGYPDQFSEWM&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_13&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TSHG2TANFU5XGYPD.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
PUMA,ESS Cropped Logo Tee Women Solid Crew Neck Pink T-Shirt,717,28,https://www.flipkart.com/puma-solid-women-crew-neck-pink-t-shirt/p/itm930a568b861af?pid=TSHGG5BGRWMTZAN9&lid=LSTTSHGG5BGRWMTZAN9ZKNTBI&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_17&otracker=browse&fm=organic&iid=en_nWtv4ww%2FjKGPXxRtwItYqVAy7bGDnNvZqBPG7wKZyF2BV3riSlIXdI2ljsyol0nHrYJkdPlbYcd5OoSLpnoloQ%3D%3D&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
God Bless,Casual Regular Sleeves Printed Women Multicolor Top,427,78,https://www.flipkart.com/god-bless-casual-printed-women-multicolor-top/p/itm02bb6ac018c06?pid=TOPGKDHBMACH7WF6&lid=LSTTOPGKDHBMACH7WF6JHTIOI&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_25&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TOPGKDHBMACH7WF6.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
Jannie Hustler,Women Printed Round Neck Multicolor T-Shirt,299,40,https://www.flipkart.com/jannie-hustler-printed-women-round-neck-multicolor-t-shirt/p/itma7791b6dc1490?pid=TSHGEVEWZ4NAFSZ7&lid=LSTTSHGEVEWZ4NAFSZ7QZT4NL&marketplace=FLIPKART&store=clo%2Fash&spotlightTagId=BestsellerId_clo%2Fash&srno=b_1_29&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TSHGEVEWZ4NAFSZ7.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
THE DRY STATE,"Women Graphic Print, Typography Round Neck Pink T-Shirt",349,75,https://www.flipkart.com/dry-state-graphic-print-typography-women-round-neck-pink-t-shirt/p/itm0c7dab7f3f073?pid=TSHGCJ4SVHXAFRYF&lid=LSTTSHGCJ4SVHXAFRYFYBNDJW&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_33&otracker=browse&fm=organic&iid=87574ca7-37b9-4798-9f1b-fd6f66fba3cb.TSHGCJ4SVHXAFRYF.SEARCH&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.0
JUNEBERRY,"Women Typography, Printed Round Neck Black T-Shirt",449,62,https://www.flipkart.com/juneberry-typography-printed-women-round-neck-black-t-shirt/p/itme37d0a5f4a164?pid=TSHGM6Q4JZQKD9YF&lid=LSTTSHGM6Q4JZQKD9YF8WZOQE&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_37&otracker=browse&fm=organic&iid=en_nWtv4ww%2FjKGPXxRtwItYqVAy7bGDnNvZqBPG7wKZyF0w6wYOODb%2FBMZEzU1FVTI3QDc2E445hl3ql1rOfoKtPg%3D%3D&ppt=None&ppn=None&ssid=7bbnjfd1tc0000001684583816321,0.12536693798731732
Sheetal Associates,Casual Puff Sleeves Solid Women Dark Blue Top,279,86,https://www.flipkart.com/sheetal-associates-casual-solid-women-dark-blue-top/p/itmf5fed1c358d57?pid=TOPGMRWTYHQTPY4D&lid=LSTTOPGMRWTYHQTPY4DSOH5US&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_45&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.TOPGMRWTYHQTPY4D.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.0
FUNDAY FASHION,Women Regular Fit Solid Spread Collar Casual Shirt,328,70,https://www.flipkart.com/funday-fashion-women-solid-casual-black-shirt/p/itm3ce805ff67fed?pid=SHTFCXYZEYGNVBTW&lid=LSTSHTFCXYZEYGNVBTW7E62GI&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_49&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.SHTFCXYZEYGNVBTW.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.0
Aahwan,Casual Sleeveless Solid Women Black Top,289,71,https://www.flipkart.com/aahwan-casual-solid-women-black-top/p/itm6b29662edef1b?pid=TOPGAZ8ESUEEA43E&lid=LSTTOPGAZ8ESUEEA43ENGJ8IQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_53&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.TOPGAZ8ESUEEA43E.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.1362763414390864
Kanchan World,Women Printed Round Neck Pink T-Shirt,263,56,https://www.flipkart.com/kanchan-world-printed-women-round-neck-pink-t-shirt/p/itm4e6b14d196ad1?pid=TSHGDGBF4RVKVS37&lid=LSTTSHGDGBF4RVKVS37OPNNLW&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_57&otracker=browse&fm=organic&iid=en_TroHv%2F6KboJIb6lDgCq2bEelbflMWECUrBAo%2BLs1oY7yTqIEAGeQ2loINQ9OCHnUU5zFesr%2F8qyM95uq%2BG5UdQ%3D%3D&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.0
J TURRITOPSIS,Women Regular Fit Printed Casual Shirt,449,55,https://www.flipkart.com/j-turritopsis-women-printed-casual-multicolor-shirt/p/itm8d5a386f90afb?pid=SHTGKTF24YPSKXAX&lid=LSTSHTGKTF24YPSKXAXLCKWSL&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_61&otracker=browse&fm=organic&iid=en_TroHv%2F6KboJIb6lDgCq2bEelbflMWECUrBAo%2BLs1oY4%2FdvqqC7rHjBIb3XLrB%2B20XV8FnPR2Q63CpGgkufh%2F4g%3D%3D&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.0
Veirdo,"Women Printed Round Neck Purple, Black T-Shirt",359,70,https://www.flipkart.com/veirdo-printed-women-round-neck-purple-black-t-shirt/p/itm4caff821d3fbd?pid=TSHGDQKHNN8Q8JBF&lid=LSTTSHGDQKHNN8Q8JBFUYFUSG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_65&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.TSHGDQKHNN8Q8JBF.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.12536693798731732
DL Fashion,Party Layered Embellished Women Blue Top,279,72,https://www.flipkart.com/dl-fashion-party-embellished-women-blue-top/p/itmfe08914ea35a5?pid=TOPG4CFJJZQNXHRF&lid=LSTTOPG4CFJJZQNXHRFZXX7M9&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_69&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.TOPG4CFJJZQNXHRF.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.0
Reifica,Women Color Block Round Neck Black T-Shirt,263,76,https://www.flipkart.com/reifica-color-block-women-round-neck-black-t-shirt/p/itmaa3311fe973cd?pid=TSHGM3ZWBKNEDVJQ&lid=LSTTSHGM3ZWBKNEDVJQNSQQBK&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_73&otracker=browse&fm=organic&iid=6b1fba5c-2964-4fbd-9c91-83d94c341384.TSHGM3ZWBKNEDVJQ.SEARCH&ppt=None&ppn=None&ssid=wki15pbcsw0000001684583831271,0.12536693798731732
Brijam,Casual Regular Sleeves Self Design Women Dark Green Top,302,69,https://www.flipkart.com/brijam-casual-self-design-women-dark-green-top/p/itmfd22d1539d105?pid=TOPGEGDUSB6CUK4Q&lid=LSTTOPGEGDUSB6CUK4QYSX0EL&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_85&otracker=browse&fm=organic&iid=7b09c07f-785d-42e5-81fe-1e316b6eb960.TOPGEGDUSB6CUK4Q.SEARCH&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
Tokyo Talkies,Women Regular Fit Printed Spread Collar Casual Shirt,457,60,https://www.flipkart.com/tokyo-talkies-women-printed-casual-white-shirt/p/itm7c3d09108198e?pid=SHTFYMESTTF3YY9V&lid=LSTSHTFYMESTTF3YY9VHHSRWI&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_89&otracker=browse&fm=organic&iid=7b09c07f-785d-42e5-81fe-1e316b6eb960.SHTFYMESTTF3YY9V.SEARCH&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
JUNEBERRY,Women Printed Round Neck Red T-Shirt,429,64,https://www.flipkart.com/juneberry-printed-women-round-neck-red-t-shirt/p/itm47dbc8dd418ec?pid=TSHGHHFSTZYHQN2Y&lid=LSTTSHGHHFSTZYHQN2YN0732S&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_93&otracker=browse&fm=organic&iid=7b09c07f-785d-42e5-81fe-1e316b6eb960.TSHGHHFSTZYHQN2Y.SEARCH&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
all about you,Women Regular Fit Solid Casual Shirt,659,56,https://www.flipkart.com/all-you-women-solid-casual-purple-shirt/p/itm37752f13c54e1?pid=SHTGYYYZURY7DCZA&lid=LSTSHTGYYYZURY7DCZAPVJWGE&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_97&otracker=browse&fm=organic&iid=en_995%2F3D%2FMMkzw%2F2hVyh6Czx9BabSJ1JvVeU80o6DydCCrVkF2eRH7mqtF06a6qHd7jNbcOSCx9HQITsos0QA%2F7w%3D%3D&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
BelleBird,Women Printed Round Neck Maroon T-Shirt,348,65,https://www.flipkart.com/bellebird-printed-women-round-neck-maroon-t-shirt/p/itm35212b19abba6?pid=TSHGDTTGYQJS8NDY&lid=LSTTSHGDTTGYQJS8NDY5CQ1XP&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_109&otracker=browse&fm=organic&iid=7b09c07f-785d-42e5-81fe-1e316b6eb960.TSHGDTTGYQJS8NDY.SEARCH&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
Young trendz,Women Graphic Print Round Neck Yellow T-Shirt,260,73,https://www.flipkart.com/young-trendz-graphic-print-women-round-neck-yellow-t-shirt/p/itm822c519373bb3?pid=TSHG9HJ4UGRJKNJZ&lid=LSTTSHG9HJ4UGRJKNJZSYEI0J&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_113&otracker=browse&fm=organic&iid=7b09c07f-785d-42e5-81fe-1e316b6eb960.TSHG9HJ4UGRJKNJZ.SEARCH&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
V-MART,"Women Typography, Graphic Print Round Neck White T-Shir...",198,ry,https://www.flipkart.com/v-mart-typography-graphic-print-women-round-neck-white-t-shirt/p/itm38dfaabf0d68a?pid=TSHGZ7UA7SZKPCBK&lid=LSTTSHGZ7UA7SZKPCBKXFB21X&marketplace=FLIPKART&store=clo%2Fash&srno=b_3_117&otracker=browse&fm=organic&iid=en_995%2F3D%2FMMkzw%2F2hVyh6Czx9BabSJ1JvVeU80o6DydCCgI5%2FJ%2FR9EEISkCQ1VbPr%2FGlnVGkM1BzHdfOz5tUwh%2Bw%3D%3D&ppt=None&ppn=None&ssid=urf33mh8xc0000001684583845625,0.0
FUNDAY FASHION,Women Boxy Fit Printed Casual Shirt,389,70,https://www.flipkart.com/funday-fashion-women-printed-casual-white-black-shirt/p/itm7566624108a5f?pid=SHTGFZQ9QPZTNTYZ&lid=LSTSHTGFZQ9QPZTNTYZ19KCIP&marketplace=FLIPKART&store=clo%2Fash&srno=b_4_125&otracker=browse&fm=organic&iid=2c836ce0-61f8-42d2-879b-6b54abdec8a6.SHTGFZQ9QPZTNTYZ.SEARCH&ppt=None&ppn=None&ssid=p8gt6q21m80000001684583857316,0.0
GIRLS SHOPPIE,Women Solid Round Neck Pink T-Shirt,279,72,https://www.flipkart.com/girls-shoppie-solid-women-round-neck-pink-t-shirt/p/itm95fd14537faa1?pid=TSHG3DF7GHBYZ6ZQ&lid=LSTTSHG3DF7GHBYZ6ZQDH40DI&marketplace=FLIPKART&store=clo%2Fash&srno=b_4_129&otracker=browse&fm=organic&iid=2c836ce0-61f8-42d2-879b-6b54abdec8a6.TSHG3DF7GHBYZ6ZQ.SEARCH&ppt=None&ppn=None&ssid=p8gt6q21m80000001684583857316,0.0
MARISY,Casual Regular Sleeves Embroidered Women White Top,291,84,https://www.flipkart.com/marisy-casual-embroidered-women-white-top/p/itm8b2d487e21886?pid=TOPGHJE35HGKXRHW&lid=LSTTOPGHJE35HGKXRHW9VE9AF&marketplace=FLIPKART&store=clo%2Fash&srno=b_4_133&otracker=browse&fm=organic&iid=2c836ce0-61f8-42d2-879b-6b54abdec8a6.TOPGHJE35HGKXRHW.SEARCH&ppt=None&ppn=None&ssid=p8gt6q21m80000001684583857316,0.0
